"Time","R1","R2","R3","R4","R5","R6"
4313.2147,193.63303567821,177.70968002586,188.03486446087,185.9659380177,166.35451532056,176.72138761005
4323.2221,193.4522606974,177.472083064,187.99838403426,185.90023839347,166.34008408117,176.12967450125
4333.2296,193.60665077377,177.40497737557,187.70044035067,185.64144005818,166.32516775811,176.0014134561
4343.2371,193.42102711221,176.85257756949,187.52397689169,185.65315770334,166.28789716226,175.62119376464
4353.2445,193.62394440179,176.91798642534,187.15081000283,185.40765283446,166.18364459536,175.67611663032
4363.252,193.32716473393,176.51676632191,187.24829313619,185.47100892965,166.14322095562,175.14183022373
4373.2594,193.52600105055,176.62059631545,186.9168585626,185.38817730009,166.29072681704,175.01611339956
4383.2669,193.32300294961,176.15315934066,186.86648083061,185.41399652511,166.32161047781,174.45371940877
4393.2744,193.45892763344,176.08257918552,186.40492061568,184.92399692917,166.21384105425,174.47694047331
4403.2818,193.00226271769,175.8806561086,186.38698339595,184.98472665562,166.30600695287,173.93122526452
4413.2893,193.59347852439,175.71473012282,185.98800145437,184.76908157905,166.17212385803,173.99281156611
4423.2967,193.17394642208,175.47975921138,185.86918757322,184.97850418199,166.09887622282,173.8249737501
4433.3042,193.42846175603,175.54597608274,185.72851775542,184.54551699059,166.37165494381,173.84738712543
4443.3116,193.28001131359,175.18386393019,185.60521956935,184.79776960685,166.02607324764,173.24792020031
4453.3191,193.35936805528,175.19743859082,185.59968488668,184.39738979353,166.15611609669,173.22792989258
4463.3266,193.47448381753,174.74797996122,185.08556538601,184.64293506808,166.0892958202,172.7667393587
4473.334,193.5126267728,174.78417905624,185.48725407021,184.53319326033,166.12430269221,172.82097568856
4483.3415,193.17479494121,174.77993697479,185.15056760797,184.58018505798,166.06564799095,172.71973184719
4493.3489,193.50309103398,174.59514382676,185.23366864623,184.49957574043,166.25171800469,172.54979403925
4503.3564,193.40846094792,174.57470103426,185.12337898437,184.62257060891,165.9146656965,172.27073742024
4513.3639,193.62495454362,174.31763089851,184.93180624571,184.23342357267,166.21428571429,172.15737824085
4523.3713,193.34280172936,174.24987879767,184.96679190401,184.5586488343,166.01786724877,172.19271464341
4533.3788,193.74766657239,174.27844214609,184.8058821153,184.25083841771,166.27087880993,171.89366771666
4543.3862,193.60871146309,174.01276664512,184.41833313134,184.40373348418,166.10873959091,171.74783943139
4553.3937,193.77158673078,174.09752747253,184.6451743223,184.33439734939,166.33701188455,171.88530813343
4563.4012,193.76075801043,173.90263413058,184.41506080071,184.33694290678,165.99126849382,171.72554720943
4573.4086,193.83272051396,174.01676632191,184.69664283117,184.38579336539,166.44567062818,171.61695339633
4583.4161,193.8982585155,173.73529411765,184.34941219246,184.37439896562,166.04867006225,171.27106049592
4593.4235,193.99802012203,173.72474951519,184.36613743789,184.08808436705,166.23676125798,171.22538567159
4603.431,193.94278556709,173.71557853911,184.29564093241,184.37625762657,166.08707252001,171.29581616994
4613.4384,194.20788718736,173.50105042017,184.63604411587,184.36930785082,166.32718894009,171.04494790405
4623.4459,194.0569315932,173.58956851972,184.15929382297,184.20000808114,166.07805804835,170.90711574186
4633.4534,194.18877530405,173.41083548804,184.54526724034,184.29989090468,166.44203250061,170.84367175511
4643.4608,194.31193179522,173.46998222366,184.18458368683,184.25128288012,166.18861670305,170.76245860593
4653.4683,194.5511737848,173.33116515837,184.3191936331,184.40934987272,166.39162422185,170.73976253938
4663.4757,194.51480867914,173.39568519716,184.24586918757,184.37641924926,166.12147303743,170.51764800905
4673.4832,194.54418360338,173.13821105365,184.31676968448,184.32417471413,166.4497534158,170.6230514498
4683.4907,194.51537435856,173.19461053652,183.99418252333,184.06533597317,166.3106152478,170.34524674905
4693.4981,194.4695947311,172.83738687783,184.33305053933,184.11701482888,166.35560675883,170.17942815605
4703.5056,194.41638045982,172.85726405947,184.26570516705,184.48979756758,166.45266391786,170.32715451094
4713.513,194.43496706938,172.88833225598,184.34957378904,184.17503737525,166.41608052389,169.87666585898
4723.5205,194.76217220898,173.025937298,184.20454086373,184.21212978302,166.27965073975,170.02011146111
4733.5279,194.60099397956,172.70596315449,184.58372722498,184.49921208938,166.32977605304,169.87076972781
4743.5354,194.7137258071,172.82389301875,184.19282511211,184.15459210473,166.25883256528,169.94947904047
4753.5429,194.61764111681,172.71064964447,184.43469478447,184.15794577559,166.56969035492,169.82028915273
4763.5503,194.81768960362,172.89911926309,184.28933866602,184.53181946745,166.61536906783,169.90255229788
4773.5578,194.85090306679,172.68984324499,184.39498242637,184.32809406441,166.9245290646,169.61618609159
4783.5652,194.69780597196,172.57659987072,184.23108310104,184.44826053578,166.58153448137,169.63056295937
4793.5727,194.75546486727,172.44012605042,184.27067426171,184.37787385349,166.69193144151,169.50298845004
4803.5802,194.95793769445,172.72232546865,184.05433684806,184.38793486606,166.60186757216,169.59046119053
4813.5876,194.8027799103,172.43527795734,184.45558114168,184.42563335892,166.83947772658,169.34835635248
4823.5951,195.01680875995,172.64144311571,184.14321496384,184.49682815467,166.70397768615,169.54636136015
4833.6025,194.84278152653,172.33241758242,184.32941461641,184.4622813043,166.83111003315,169.2585413133
4843.61,195.10105458806,172.53017937944,184.17513028724,184.28227403127,166.80398577088,169.31810839189
4853.6175,194.97434239767,172.37964608921,184.39579040924,184.3899551497,166.85904276821,169.29840077538
4863.6249,195.7770819023,172.30349062702,184.37470205632,184.59606448745,166.99502789231,169.32606413052
4873.6324,194.94662410602,172.57890271493,184.54817597867,184.81199240373,167.31562777913,169.02051530571
4883.6398,195.14982423532,172.31928733032,184.07457681897,184.38433876116,166.98872180451,169.25090865035
4893.6473,195.46850377793,172.29108758888,184.41401042298,184.62952038466,166.94643867734,169.37545432518
4903.6547,197.76059638773,173.50347446671,185.37070254111,184.70354357752,167.01212709192,176.08032469106
4913.6622,203.38328821367,183.04007756949,192.68189714378,188.84140773365,168.08505133802,193.26443744447
4923.6697,213.50519212898,203.52242243051,207.86672322547,201.95611943917,171.78729080766,217.45073095873
4933.6771,227.36086306517,228.03139140272,229.49674786895,222.39298557518,178.91296790363,242.60330344883
4943.6846,244.11289345024,253.39043309632,252.34646305498,244.69182593236,187.90706605223,267.2848315968
4953.692,260.72006949776,275.73262766645,275.47161960166,267.88334882218,197.19726736195,288.89770616267
4963.6995,277.80989130874,297.6047188106,297.601462449,289.58269020971,207.28179319266,309.22372990873
4973.707,292.76233383167,315.63085811248,317.99709126167,310.2807386157,216.06374807988,326.24767789355
4983.7144,308.03672875672,332.97850678733,336.47771987234,328.58022546366,224.57466246261,343.08319198772
4993.7219,321.46187724757,347.60851648352,354.19128994465,347.12121701887,232.40492359932,357.24000484614
5003.7293,333.46846337226,362.07276179703,370.2644527936,362.58151844519,239.4844368987,370.52822873758
5013.7368,343.2946381672,372.94937782805,383.28638952854,377.12541920886,245.02595197672,381.22683951216
5023.7442,352.6751787951,383.80547026503,395.46353977296,388.62164127844,250.28126768534,392.09429771424
5033.7517,359.72330195159,393.07377181642,406.63685209874,400.89195523051,254.29525426469,400.43122526452
5043.7592,366.80823467615,401.83831609567,416.22829556013,409.85062022708,258.01790767241,409.16650512883
5053.7666,370.88250030304,408.85980930834,424.98788025694,419.32041698655,260.59503597704,415.48570390114
5063.7741,375.55375974787,415.42097608274,432.05518523007,425.70540223847,262.77629557765,422.59659962846
5073.7815,378.12836882298,421.08391241112,438.48252737042,432.73914097539,263.82278276336,427.63605524594
5083.789,380.82104327448,426.73303167421,444.93673494122,437.38571255404,265.68311908804,432.66068976658
5093.7965,381.2871631177,430.13841305753,448.50494889508,441.92767384541,265.15441830382,436.12939181003
5103.8039,382.14873328215,434.00626212023,452.86490526401,444.38155076973,265.303298569,440.1322591067
5113.8114,381.55040607701,436.75367647059,455.33858522199,447.32308376096,264.76732152963,442.93288102738
5123.8188,381.30805285062,440.10447640595,458.34020118774,448.37953048608,264.43560514189,445.72756643244
5133.8263,379.70168491656,442.01753393665,459.71449925262,449.5680633561,262.90043657531,447.9197156934
5143.8338,379.09596347327,444.29706690369,461.88462004606,449.49387854055,262.56463739995,451.25018173007
5153.8412,376.6753404178,446.16580478345,462.0221791298,449.63396500869,260.65437788018,452.13254179792
5163.8487,375.50200008081,447.3909583064,464.30513473114,449.06545719019,259.9688737974,454.61889185042
5173.8561,372.37856074993,448.99030381383,462.28162242961,446.88476302073,257.71974290565,455.06598820774
5183.8636,369.31896238232,448.37572721396,462.46176221064,444.61715624874,256.16428167192,455.37561586302
5193.871,366.79502202109,449.44291370394,460.1653536945,441.93947230191,254.06827552753,456.10871496648
5203.8785,363.19568467413,448.83855850032,459.21884216055,438.54487049982,252.54701269302,455.92359260157
5213.886,359.73029213302,448.6029007757,455.5473679958,434.44260374157,249.71654943811,455.76480090461
5223.8934,356.19010869126,446.76813994829,453.45424796994,430.50329306235,248.10675883257,454.93905984977
5233.9009,353.03289021779,446.80591467356,449.22340726377,426.74625237383,245.66359447005,454.75240287537
5243.9083,348.97713038911,444.66321913381,446.3601179655,422.65521839266,243.92214406985,453.40186576206
5253.9158,345.80492141097,444.16673400129,441.31794125965,417.595256374,241.12454523405,453.28277198934
5263.9233,341.11705523456,442.00525210084,437.93730052923,412.76326316215,239.43576683645,451.21561263226
5273.9307,337.77926380864,440.55296541694,432.61107744516,407.46377631419,236.9659228717,449.78717389549
5283.9382,333.7197058467,436.97846638656,428.72330626591,402.82080084044,235.0819791414,447.27429125273
5293.9456,330.30845690735,435.35520361991,422.99074859613,397.07959917572,232.63772334061,446.4349810193
5303.9531,326.09252899107,431.30740950226,418.95398537551,392.57174027233,230.67475139462,443.68096276553
5313.9606,322.48955513354,428.75917097608,412.72924494001,386.33371045295,228.47445225968,441.47786931589
5323.968,318.12141904723,423.79286522301,408.37551003919,381.79546648349,226.20118845501,437.74363944754
5333.9755,315.28506202271,421.34284098255,402.5273300206,376.15689522809,224.51435039211,436.22998950004
5343.9829,310.59117540103,416.01183742728,397.79295438937,370.88334882218,222.4150699329,430.99180195461
5353.9904,307.57056850782,411.53272462831,391.23310305822,365.01632389187,220.11189263481,427.68160891689
5363.9978,303.33415491535,405.77278603749,386.35716882802,360.52119277547,218.41272536179,423.26669897424
5374.0053,300.51909168047,401.58403361345,380.54268169515,354.43011838862,216.84586466165,420.03093449641
5384.0128,296.2378681967,395.72159825469,375.56102290631,349.89547052406,214.67600452745,414.11574186253
5394.0202,293.5927108166,390.88885746606,369.84341291965,344.01050547497,212.96972269383,409.77396817705
5404.0277,289.48664592509,384.61865707822,364.52494647114,339.38417713847,210.8835394939,403.93663678217
5414.0351,286.83437714655,379.40198771816,358.76738173151,333.95818012849,209.42485245372,399.02903642678
5424.0426,283.01890985494,372.56936813187,353.68217993779,329.32195240212,207.7374888835,392.82763912447
5434.0501,280.47848397915,367.70543794441,347.93899729326,323.77380904279,206.09216589862,388.26843550602
5444.0575,276.73861570165,361.15227052359,343.30897264978,319.77789001576,204.40213436818,381.64869558194
5454.065,274.33314477353,355.98961700065,337.50842322143,314.31302274839,203.09447004608,376.76657782086
5464.0724,270.96209947877,349.32777149321,332.97955803337,310.42219887672,201.4243269464,369.89080042
5474.0799,268.60648915108,344.02860374919,327.65652648164,305.47319083599,200.22883822459,365.04902673451
5484.0873,265.70281627541,337.93491435036,323.03914677009,301.57974059558,198.75507316679,358.66759550925
5494.0948,263.40781445715,332.91911764706,318.34193835091,296.93405794174,197.35734497534,353.70426459898
5504.1023,260.16364297547,326.93653038138,313.73082050661,293.19390682452,196.00262753658,347.23087795816
5514.1097,258.26287930826,321.68414673562,309.27673413324,288.89801608146,194.99147061201,342.47657701317
5524.1172,255.45937209584,316.51292824822,305.20046055024,286.13717725969,193.44890451936,336.28887004281
5534.1246,253.52672835266,311.03680510666,300.58162646952,281.32405349711,192.59782520818,331.23180680074
5544.1321,250.54244615944,305.88429217841,296.54849917182,277.90658208413,191.25479020131,325.03481140457
5554.1396,248.82880116368,301.05138978668,292.41094008807,274.06481069942,190.37525264775,320.52806719974
5564.147,246.06068932078,296.12095992243,288.41158647437,271.17144127035,189.15660118037,314.82990065423
5574.1545,244.45969534123,291.85415319974,284.83517149436,267.37544951311,188.4310372706,310.32812373799
5584.1619,241.97123116086,287.14043309632,281.24437441926,264.38397511011,187.17095157248,304.92702528067
5594.1694,240.39088448018,282.58552844215,277.77857229427,260.73122146349,186.56500121271,300.28370083192
5604.1769,238.02876883915,278.14968487395,273.99131418414,258.01470766496,185.53383458647,295.32061222842
5614.1843,236.42967392622,274.48436489981,271.03425847372,254.82007353833,184.68251273345,291.05795170019
5624.1918,234.37504545638,270.34809308339,267.42863491294,252.28534486242,183.82828037837,286.40194653098
5634.1992,232.92937088367,266.4037653523,264.48947602311,248.89308658936,183.09697631175,282.04854212099
5644.2067,230.75570730131,262.90324014221,261.04783258595,246.50717200695,182.00865065891,277.71508763428
5654.2141,229.45953371853,258.94085326438,258.39728517755,243.45686694412,181.65033551621,273.62894758097
5664.2216,227.42777485959,255.67897543633,255.49226356401,241.53687017657,180.65324601827,269.81782570067
5674.2291,226.2156046709,252.45341790562,253.03692481719,238.58685199402,180.272778721,265.86261206688
5684.2365,224.43840155158,249.1087184874,250.15711226922,236.62628793083,179.54398092004,262.2940392537
5694.244,223.02440502647,245.7573125404,247.80317537268,233.78722372621,178.98366884954,258.22849527502
5704.2514,221.52919309871,242.93212669683,244.97361935927,231.7147763546,178.16824318862,254.91676762782
5714.2589,220.11754010263,239.70531674208,242.68828020846,229.40890541032,177.64196782278,251.42028107584
5724.2664,218.78936522688,236.88170652877,240.18878519775,227.58321548345,177.17826825127,248.27299895
5734.2738,217.78314275324,234.36797026503,238.23185068477,225.78471857449,176.62555582505,245.0136499475
5744.2813,216.58588225787,232.09732546865,236.15125439341,223.98315083438,176.10421214326,242.46676358937
5754.2887,215.22970625076,229.32890271493,234.20918676524,222.13434886258,175.54102999434,238.94172522413
5764.2962,214.10238797527,226.92505656109,231.54668121036,219.9109458968,174.95945508934,236.1228495275
5774.3036,212.90581437634,224.13619101487,230.05037773199,218.37944967473,174.82472309807,233.11768031661
5784.3111,211.94767465352,222.44473173885,227.63046903406,216.84799385834,173.9586061929,230.73943946369
5794.3186,210.74633318518,219.82942792502,226.3913869026,215.39738979353,173.7969924812,227.85069865116
5804.326,209.99846458443,217.92283451842,224.28691471741,213.69728069821,173.24367370038,225.80146999435
5814.3335,208.83635702453,215.78361344538,222.66537389407,212.53028405188,172.90375131377,222.93344640982
5824.3409,208.06982100287,214.21501292825,220.89047792187,211.03236494404,172.41745492764,221.06324206445
5834.3484,207.33253868843,211.94537815126,219.57754615602,209.78257707382,172.22123858032,218.65402633067
5844.3559,206.79239565235,210.69307530705,217.9086979356,208.59380176977,172.03403670467,217.17595509248
5854.3633,205.43460341832,208.82926632191,216.71946834727,207.62253020324,171.6860295901,214.67397625394
5864.3708,205.16239039961,207.61077892696,215.02023997091,206.4492706776,171.2883418223,213.44665212826
5874.3782,204.16707745768,205.57631706529,214.16333373733,205.44826053578,171.07615813728,211.16904934981
5884.3857,203.69174512102,204.62172753717,212.50042419101,204.34429673926,170.73049559382,209.24703174219
5894.3932,202.70932158875,202.44824660634,211.52922878035,203.1546325104,170.40088123535,207.43922138761
5904.4006,202.09620590731,201.64071590175,209.79970104634,202.05915390521,170.05651224836,206.21169533963
5914.4081,201.28631459857,199.91847123465,208.84805882115,201.27867792638,169.77859972512,204.16383975446
5924.4155,201.06424502,198.90970426632,207.58344443098,200.33516505717,169.56415231628,203.02451336726
5934.423,200.38793486606,197.42857142857,206.78152143175,199.71392783547,169.50428490581,201.39726193361
5944.4304,200.11038829852,196.78813833226,205.94485516907,198.92286557033,169.39700056593,200.48651159034
5954.4379,199.14436946947,195.32255979315,204.66379832748,198.12372217059,169.06556714367,198.52847104434
5964.4454,199.0790334963,194.61615223012,203.57774815174,197.08400339408,168.90035572803,197.67716662628
5974.4528,198.1513596509,193.58839689722,202.93778531895,196.74661602489,168.56334384348,196.18374929327
5984.4603,198.05874984848,192.66386554622,201.99260695673,195.8576104085,168.56374807988,195.30772958566
5994.4677,197.25621237222,191.49907078216,201.29717609987,195.32744757364,168.4873878244,193.9588482352
6004.4752,197.20267485555,190.89713962508,200.2084999798,194.49763626813,168.17790443852,193.16202245376
6014.4827,196.67105741646,189.83625565611,199.77012887327,194.14057133622,167.92424609912,191.70923188757
6024.4901,196.46543294679,189.15643180349,198.79921625662,193.41266313791,167.89825369876,191.12640335999
6034.4976,195.72370600832,188.40938106012,198.14834565507,193.18667420906,167.65753092408,190.00234229868
6044.505,195.67889611702,187.58670006464,197.24316244496,192.35771142268,167.82496563991,189.27703739601
6054.5125,195.34668067397,186.89241273432,196.7992970549,192.1665925896,167.40379173741,188.52003069219
6064.5199,195.1785526688,186.49919198449,196.25031309336,191.73849448463,167.5609184251,187.57673047411
6074.5274,194.66867348176,185.59789107951,195.5151698784,191.19382601317,167.13234699652,186.86911396495
6084.5349,194.55440623864,185.10883968972,195.12838847816,190.67776475817,167.29889239227,186.20054922866
6094.5423,194.15786496424,184.51199903038,194.57795014746,190.34716554204,166.99567467055,185.28810273807
6104.5498,194.00096973615,184.08508403361,193.98493111946,189.76112166148,167.095601908,184.84048138276
6114.5572,193.63158107398,183.63510019392,193.76103906597,189.89345024041,166.82169132509,184.07378240853
6124.5647,193.30579013294,183.0713073691,193.10980487214,188.99296941291,166.96438677339,183.48477505856
6134.5722,193.07883146794,182.56047996122,192.58138407466,188.96880682048,166.53739186676,182.84011792262
6144.5796,193.00703058709,182.03765352295,192.27358300004,188.54511293386,166.8541515078,182.36588320814
6154.5871,192.80140611742,181.59255817712,191.92316082899,188.31556830579,166.41579755841,181.62636297553
6164.5945,192.72871631177,181.13748383969,191.61022906314,187.94246232171,166.55404640634,181.25906631128
6174.602,192.50668713887,180.89273594053,191.31406294187,188.03188007596,166.30713881478,180.8213391487
6184.6095,192.47981736636,180.4971719457,190.87827738052,187.50527294032,166.55719945024,180.18302237299
6194.6169,192.14958180129,180.18091467356,190.33446450935,187.41238029819,166.17228555259,179.80033922947
6204.6244,192.14655137581,179.78151260504,190.03437967115,186.92613842984,166.45282561242,179.1740166384
6214.6318,191.76322275648,179.29399644473,189.54252009857,186.85094347246,166.1050610397,178.71916646474
6224.6393,191.93260333751,179.02440206852,189.40435502767,186.4394116934,166.24937343358,178.41741377918
6234.6467,191.98056487131,178.77500808016,189.06819375429,186.4657157865,166.21032419759,178.13036103707
6244.6542,191.75166673401,178.50214124111,188.80794247162,186.14287445957,166.22135985124,177.64300137307
6254.6617,191.56491171361,178.28555268261,188.59617016119,186.23140328902,166.00788260975,177.39891769647
6264.6691,191.52454644632,177.90921945701,188.47949743465,185.86128732474,166.25175842833,176.96571359341
6274.6766,191.57860923674,177.62645442793,188.07288005494,185.75469715948,166.0827876142,176.45771747032
6284.684,191.43977534446,177.21961861668,188.00444390579,185.40882459897,165.94530681543,176.24210483806
6294.6915,191.39484423613,177.26648351648,187.57536460227,185.51998060528,166.1708707252,176.25082788143
6304.699,191.52947593842,177.0011716225,187.6492546358,185.60527698089,166.26085374727,175.64211291495
6314.7064,191.55614368257,176.85197155785,187.18013978104,185.35080205261,165.78878648234,175.54882481221
6324.7139,191.10808517516,176.5753070459,187.4929907486,185.27669804841,166.22253213679,175.11077457394
6334.7213,191.36676229343,176.3821509373,187.04662061164,184.97963554083,165.85657692619,174.90174460868
6344.7288,191.26885934785,175.89835164835,187.11796549913,184.88702573841,166.07320721158,174.56110168807
6354.7362,191.22825164653,176.0350678733,186.88991233386,184.85381227524,165.9058129194,174.69004926904
6364.7437,191.25156571983,175.592760181,186.8824384923,184.64531900279,165.98851968631,174.11065342056
6374.7512,191.28401147521,175.85803167421,186.82729366137,184.5590932967,165.99615975422,174.02564413214
6384.7586,191.02832437674,175.30862152553,186.77020967156,184.50773768637,166.01879699248,173.64090138115
6394.7661,191.19843225989,175.44832740789,186.32230436715,184.1612186351,165.76364297841,173.59672078184
6404.7735,191.04630490121,175.09162895928,186.35171494364,184.33447816073,165.98601342065,173.34007753816
6414.781,191.12198472666,175.13356496445,186.19593584616,184.19119964443,166.04070660522,173.14312252645
6424.7885,191.10263040931,174.79225921138,186.2341130368,184.11543900764,166.02975179885,172.84205637671
6434.7959,191.28215281426,174.65744182288,185.80770007676,183.90282435654,165.84784542,172.70971650109
6444.8034,191.1567336054,174.2342032967,185.97151860381,183.99393914906,165.87319104212,172.62866488975
6454.8108,191.38098509031,174.58201357466,185.81925423181,183.9169259364,166.14031045355,172.75963169372
6464.8183,191.11551981898,174.26599870718,185.881226518,183.99987878298,165.90120462446,172.25284710443
6474.8258,191.46595822053,174.36498060763,185.66997939644,183.7256858863,166.0546123373,172.15309748809
6484.8332,191.09600387895,174.1339689722,185.75445400558,183.8023354479,166.05061039696,171.86871012035
6494.8407,191.47876681886,174.18911603103,185.51549307155,183.65449109055,165.93794971299,171.81911800339
6504.8481,191.49343407815,173.85528442146,185.58231325496,183.82771021051,166.03068154257,171.60996688474
6514.8556,191.62495454362,174.03151260504,185.28598553711,183.46975635379,166.08602150538,171.67179549309
6524.863,191.6055598206,173.41317873303,185.38855896255,183.60729726454,166.18445306815,171.32675066634
6534.8705,191.92823952483,173.86384938591,185.32404153032,183.5704472908,166.04487024012,171.35255633632
6544.878,191.81922501919,173.55332902392,185.44180503373,183.70604872924,166.17608537473,171.05455940554
6554.8854,192.0563255081,173.57070135747,185.03304649941,183.43488625803,166.01378446115,171.25987400049
6564.8929,191.84726655623,173.40538138332,185.29236860179,183.7449593923,166.16104778074,171.0144576367
6574.9003,192.18768435088,173.59086134454,185.19698622389,183.39912723746,166.2749211739,171.03226718359
6584.9078,192.08408420542,173.26741273432,185.04278269301,183.50802052608,166.19532702725,170.83506986512
6594.9153,192.74071679664,173.3136716225,185.03635922918,183.53177906178,166.41810170588,170.9867538971
6604.9227,192.44753323367,173.05421784098,185.20417727144,183.81506323488,166.17685342388,170.63682255068
6614.9302,192.89955149703,173.39318034906,185.35688603402,183.62430805285,166.45905085294,170.7021242226
6624.9376,192.52272819104,172.99482870071,185.13727628974,183.63509636753,166.22305764411,170.3903965754
6634.9451,192.92193623985,173.05211700065,184.96800387832,183.48951472787,166.32880588568,170.5415556094
6644.9526,192.77772839307,172.79537007111,185.03571284289,183.5398197907,166.20620098634,170.20042807528
6654.96,193.05850741444,172.91224951519,185.0115945542,183.41262273223,166.45864661654,170.21238187545
6664.9675,192.9070669522,172.68350032321,184.84450369652,183.70245262435,166.25992400356,170.10318229545
6674.9749,193.30417390602,172.65429056238,184.83101038258,183.59618570447,166.43661573288,170.01534609482
6684.9824,193.2699907067,172.81710568843,185.03256170969,183.87902541517,166.18340205352,170.07402471529
6694.9898,193.37755060811,172.75509049774,184.98594109805,183.53775910138,166.50052550732,170.05564978596
7185.3553,364.45254353711,447.37847446671,455.83456550721,435.01680875995,250.11217560029,455.33672562798
7195.3628,360.0103034466,446.15113930188,453.03365248657,432.67150187886,247.75349664484,454.07366125515
7205.3702,357.43706816437,445.70717517776,450.20062214681,427.86443896723,245.90682351039,454.39487925046
7215.3777,353.22639298558,444.56645927602,447.40580939684,424.99442401713,243.41494866198,453.2171876262
7225.3852,349.97187765162,443.6569166128,442.71138851856,419.25859630692,241.64738459051,452.3070834343
7235.3926,345.80678007192,441.69679217841,439.30250878681,415.71647339286,239.17826825127,451.1214360714
7245.4001,341.93228009213,439.37835326438,433.99850523169,409.24578770859,237.13849138977,449.30058153623
7255.4075,337.26081861893,436.32571105365,429.2150850402,405.12800517193,234.36397445226,446.5808900735
7265.415,334.15196573599,433.71299288946,424.53431907244,399.32599296941,232.4932896758,445.27348356353
7275.4224,329.40886500465,431.27488687783,419.21359027189,394.65873368621,230.17010267605,442.34375252403
7285.4299,326.28481958867,427.44990303814,414.33305053933,388.8591054184,228.19831837659,440.43958484775
7295.4374,322.13636914623,423.76139301875,408.0612451016,384.00153541557,225.59014471663,437.14990711574
7305.4448,318.3203361752,419.50040400776,403.43526037248,378.08493272456,223.78535047296,433.89835231403
7315.4523,314.38373267607,415.34368939884,398.06011392559,373.68079518364,221.62430269221,430.06162668605
7325.4597,311.07236656027,410.49563671623,392.57479901426,367.5807507374,220.01633115046,426.59377271626
7335.4672,306.85486282274,405.61590982547,386.72472023593,362.5407087155,217.46923761015,422.12398029238
7345.4747,303.58996323084,400.35237556561,382.14907283966,357.05268899754,216.16472633196,418.13960907843
7355.4821,299.8744999798,395.14750323206,375.7277501717,351.99769687664,213.91414018918,412.78713351103
7365.4896,296.39674330276,388.92574337427,370.85306831495,346.31366923916,212.46264855688,407.61715531863
7375.497,292.69376540466,383.94699418229,364.55520542965,341.56123479737,210.39489853666,402.26710281884
7385.5045,289.47113014667,377.45802359405,359.77012887327,336.22259485232,209.04462769828,397.40836766012
7395.5119,286.05236575215,372.46897220427,353.94352199733,331.31375005051,207.20114803137,392.08432275261
7405.5194,283.05171926138,365.99196024564,349.05700319153,326.41468342155,205.66088608618,385.48336160246
7415.5269,279.83061941897,360.25513089851,342.83937300529,321.36312578286,203.70143099685,380.17983200065
7425.5343,276.44357347772,354.12928248222,338.72972972973,316.85494363409,202.65631821489,374.29153541717
7435.5418,273.69279566851,348.79246121526,332.88041853513,312.34070063437,200.6547012693,368.88345044827
7445.5492,270.78035476181,342.68442954105,328.63014584091,307.94739181381,199.45031934675,362.7288183507
7455.5567,268.17398682775,337.41285552683,323.12802488587,303.48624186836,197.92933947773,356.79189887731
7465.5642,265.03927431411,331.54823852618,319.04880216539,299.56535617601,196.74690759156,350.96644051369
7475.5716,262.59307446766,326.4042501616,313.93136185513,295.13390440018,195.15150780176,345.67991276957
7485.5791,259.91656228535,320.5264221073,310.25043429079,291.41743100731,194.29416282642,340.01389225426
7495.5865,257.52139480383,315.55437944409,304.84502888539,287.29536546931,192.84040747029,334.89601001535
7505.594,254.70544264415,309.95067065288,301.29204540864,283.68766414805,191.86260004851,328.75026249899
7515.6015,252.71594811912,305.7890675501,296.60695673252,279.82577073821,190.8644191123,323.98521928762
7525.6089,250.01398036284,299.69242889464,293.1853916697,276.18174471696,189.94227504245,318.17236087554
7535.6164,248.06008323569,295.66483516484,288.27645133923,272.45347286759,188.57049882771,313.27481625071
7545.6238,245.78213261142,290.64705882353,285.54567123177,269.6935633763,187.92582262107,307.93502140376
7555.6313,244.0894985656,286.79444085326,281.19734981618,265.91680471938,187.01766513057,303.61210726113
7565.6387,241.33516505717,281.59934550743,278.07041570719,263.12570204857,185.98083919476,298.05282287376
7575.6462,239.96177623338,277.82724628313,274.04678220822,259.4301587943,184.83426307705,294.18415313787
7585.6537,237.47359489272,273.23529411765,271.11372358906,256.72532223524,184.47275446681,288.60855342864
7595.6611,235.9787870217,269.73767776341,267.11966226316,253.60770132127,183.3289271566,285.0234633713
7605.6686,234.00218190634,265.42590497738,264.73942552418,251.1706331569,182.83353545153,280.32101607302
7615.676,232.38668229019,261.97034583064,261.30069082535,247.69574528264,182.11569245695,276.2707778047
7625.6835,230.34643823993,258.01535229476,258.68213953864,245.69812921734,181.34246907592,271.7685566594
7635.691,229.31354802214,255.27185681965,255.51824021331,242.56434603418,180.82803783653,268.34431790647
7645.6984,227.25532344741,251.16079508727,253.08778733891,240.59586245909,180.00278923114,264.18952427106
7655.7059,225.78657723544,248.54848093083,250.01809881631,237.54058749849,179.28648233487,260.80054115177
7665.7133,223.73045375571,244.87908047835,247.42459499859,235.63808638733,178.56775002021,256.42387529279
7675.7208,223.00032324538,242.10334518423,244.93103866198,233.31807345751,178.25818578705,253.80833535256
7685.7282,221.11446927149,238.76603910795,242.71215610229,231.34203402158,177.48888349907,249.81079880462
7695.7357,220.40720837206,236.42533936652,239.86914717408,228.61982302315,177.01503759399,246.93962523221
7705.7432,218.77954664835,233.59978991597,238.24449561669,227.51553598125,176.68550408279,243.71072611259
